-2.52267,8.02731
-9.02553,6.82497
-1.56577,8.83835
-8.58116,5.61204
1.59137,3.1468
2.6599,4.51983
-5.56508,-8.55562
-2.05497,8.39419
3.85575,2.09024
-8.24817,6.33521
-5.61598,-8.79379
4.30379,3.15013
-1.94266,9.57945
5.67199,1.40552
-10.5165,8.71237
3.57846,2.72783
3.06764,6.04313
-6.21094,-6.67484
8.02665,3.2047
6.80108,2.01196
-7.01094,6.82072
-8.91588,7.85867
-7.50792,-6.25027
4.94784,0.735132
4.76553,2.1385
-5.92255,-6.33486
-5.74632,-6.61744
7.33021,2.11531
-5.43049,-6.66275
0.86325,2.98687
1.53025,5.57057
5.16676,2.3402
-8.86586,8.22307
-8.5735,10.1854
3.24009,4.02903
3.21667,4.26923
-7.89181,6.68214
-9.75721,9.68319
-8.35811,8.31785
-6.15523,-4.66888
0.28299,5.14599
-10.615,8.60474
-6.33619,-6.59337
-5.22879,-5.94487
-1.94265,13.2523
2.90275,4.99117
5.27409,2.31554
-8.00965,7.7428
1.83734,3.64215
-2.52956,8.69676
1.8079,5.4086
-9.4769,7.97096
-0.31174,3.49285
2.36569,1.87514
0.822237,3.70956
-7.53405,8.11437
-5.4983,-7.86418
-7.58114,-7.46421
-8.80312,6.49476
-7.04469,-6.74198
-7.48789,5.99292
-2.50343,9.06596
-1.93792,10.7003
-2.59401,9.38955
-2.20011,8.32932
0.853667,4.63259
3.55401,3.8864
-9.45157,5.81674
-7.21818,-6.63904
-5.17737,-4.90464
-9.47249,4.47338
-2.38433,9.74263
-8.76741,5.15051
-9.55253,5.97719
-9.62897,-4.36007
-10.0399,6.97547
-7.64384,7.84569
-8.3577,8.63323
-2.4025,9.66896
1.75947,3.75794
2.11298,2.55814
4.6552,1.94663
5.55719,2.47827
3.1581,5.40083
1.93469,4.65906
-3.68718,9.54501
3.45071,2.6507
5.34979,3.47866
5.78117,1.41215
-0.761016,3.84685
-2.44517,7.75702
-9.64638,6.43225
-1.07317,9.03739
2.42632,6.18345
6.49573,2.94297
-6.22991,-5.66054
-6.27457,-7.94529
-6.95018,-6.51847
-8.29826,8.13189
1.30282,2.14776
-0.456846,9.5355
-9.70292,5.85917
4.59848,3.1868
-6.76528,9.02109
2.76213,6.25132
0.953478,2.64387
-9.64741,8.68323
-3.17107,11.0518
-6.61145,-7.5006
-7.19637,7.02529
-6.92977,-6.61244
-1.86365,11.4238
6.34615,2.10041
2.84958,2.02606
-8.33685,9.70503
-2.58841,10.1182
-2.15271,8.5907
2.40799,4.69956
-4.35084,-7.27923
4.93108,2.50818
2.10528,2.39929
-8.35852,-7.89063
-2.62883,9.45617
-1.6044,7.67136
2.07026,6.02601
-1.23528,9.88512
-9.8716,7.16503
-7.1482,-5.81961
-6.22249,-6.10882
-7.3707,-6.66661
-7.37043,-8.9586
-3.77529,9.42755
-2.18682,8.2285
-5.55247,-7.77874
-6.07372,-6.9689
-3.25381,9.68713
-0.91294,10.0695
5.43372,0.731213
-2.1114,8.30465
-7.4196,8.06402
2.58201,1.5865
4.46607,1.5036
-8.6177,8.58702
-2.44294,11.7239
-5.28795,-6.6639
-6.79512,-8.2914
-10.5571,6.74156
-4.1,-7.46407
-11.6476,8.35127
2.97317,3.47673
3.07075,4.47729
4.38585,2.739
2.1469,2.57935
-5.57121,-8.23048
4.05633,1.33977
-8.98575,7.33968
-8.96068,6.32922
-3.03629,8.81006
-7.20695,-5.36683
2.25682,3.33429
-7.63789,7.99357
1.36707,5.67333
6.43136,0.455058
1.72692,3.18114
-6.16959,-4.50053
4.34302,0.89653
4.13458,1.03834
-6.90642,-4.52361
1.87456,5.05334
-3.29603,9.76184
-0.140697,8.1702
-2.52404,7.8508
-6.96999,-5.65108
-8.37547,-6.05923
6.67373,3.21239
-4.84548,8.43596
3.15687,2.79076
-9.50879,7.11785
4.60139,3.92105
-7.71186,7.9753
